ImageName,ImageText,Gender,General,Descr,Detail,KeyArea,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus
https://nematode.unl.edu/omenze29.jpg,"Photogr_x000D_
(Crossonema menzeli_x000D_
female_x000D_
head cuticle / excretory pore_x000D_
1000%_x000D_
__x000D_
Great Smoky Mountains National Park",female,,,head,Anterior,,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,(Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze3.jpg,"Crossonema menzeli_x000D_
female amterior 1000X_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountains National Park_x000D_
spruce-ir forest",female,,,anterior,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze30.jpg,"Ton_x000D_
Photograph_x000D_
012_x000D_
Crossonema menzeli_x000D_
female tail / vulva / spermatheca_x000D_
1000%_x000D_
Chimney Creek,_x000D_
Great Smoky Mountains_x000D_
National Park",female,,,tail,,,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze31.jpg,"Crossonema menzeli_x000D_
female tail cuticle / vulva_x000D_
1000X%_x000D_
Chimney Creek,_x000D_
Great Smoky Mountains_x000D_
National Park",female,,,tail,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze4.jpg,"Crossonema menzeli_x000D_
female anterior cuticle 1000X,_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountains National Park_x000D_
spruce-fir forest",female,,,anterior,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze5.jpg,"Crossonema menzeli_x000D_
female amterior 1000X_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountains National Park_x000D_
spruce-fir forest",female,,,anterior,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze6.jpg,"Crossonema menzeli_x000D_
female midbody cuticle 1000X_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountains National Park_x000D_
spruce-] fir forest",female,,,body,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze7.jpg,"rossonema zell ÃƒÂ© 5_x000D_
ossonema menzelli Great Smoky Mountains National Park_x000D_
reproductive tract 100_x000D_
P spruce-fir fore:",,,,reproductive tract,,,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze8.jpg,"Crossonema menzeli_x000D_
vulva 1000X_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountains National Park_x000D_
spruce-fir forest",female,,,vulva,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/omenze9.jpg,"Crossonema menzeli_x000D_
vulva 1000X_x000D_
Mt. LeConte,_x000D_
Great Smoky Mountain_x000D_
National Park_x000D_
spruce-fir forest_x000D_
10 um",female,,,vulva,,1000X,"Great Smoky Mountains National Park, Tennessee",spruce-fir Forest,Crossonema menzeli,Crossonema,Crossonema,Chromadorea,Rhabditida,Criconematidae,Crossonema
https://nematode.unl.edu/cyli1.jpg,"Ã‚Â© Peter Mullin/z000_x000D_
1Opm_x000D_
Cylindrolaimus sp._x000D_
juvenile head 1000)_x000D_
Homestead Nat'l Monument_x000D_
Floodplain_x000D_
Big bluestem",juvenile,,,head,Anterior,1000X,Homestead National Monument of America - Nebraska,Big bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cyli2.jpg,"Cylindrolaimus sp._x000D_
juvenile tail 1000)_x000D_
J_x000D_
Homestead Nat'l Monument_x000D_
Floodplain_x000D_
Bie blsccton_x000D_
10pm_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,amphid,Anterior,1000X,Homestead National Monument of America - Nebraska,Big bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cyli3.jpg,"10pm_x000D_
Cylindrolaimus sp._x000D_
juvenile amphid 1000X_x000D_
J i?_x000D_
Homestead Nat'l Monument_x000D_
Floodplain_x000D_
Big blucsten_x000D_
Ã‚Â© Peter Mullin72000",female,,,head,Anterior,400X,Homestead National Monument of America - Nebraska,Big bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus1.jpg,"Cylindrolaimus sp-_x000D_
female head +00X_x000D_
erate_x000D_
Beg Beas_x000D_
96 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/z000",female,,,head,Anterior,400X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp-,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus10.jpg,"Cylindrolaimus. sp._x000D_
oe_x000D_
lateral field 1000X,_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96WW 35"" 39No5!_x000D_
Ã‚Â© Peter Mullin7z000",juvenile,,,lateral field,,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus. sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus11.jpg,"100 im_x000D_
Cylindrolaimus sp._x000D_
juvenile. 100X_x000D_
Konza Prairie_x000D_
Ã‚Â© Peter Mullin/2000, Little bluestem_x000D_
96WW 55"" 39No5'",juvenile,,,body,,100X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus12.jpg,"Cylindrolaimus i_x000D_
juvenile head 400_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96\N 35"" 39N05'_x000D_
20m",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus i,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus13.jpg,"Cylindrolaimus sp._x000D_
juvenile head 1000X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WN 35"" 39N05""_x000D_
Om",juvenile,,,head,Anterior,100X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus14.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
96W 35Ã‚Â° 39No5""_x000D_
Cylindrolaimus sp._x000D_
jovenile basal esophagus 1000X_x000D_
Konza Prairie_x000D_
Little bluestem",juvenile,,,basal esophagus,,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus2.jpg,"Cylindrolaimus sp._x000D_
female tail 400X_x000D_
Konza Prairie_x000D_
Big bluestem_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,tail,,400X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus3.jpg,"Cylindrolaimus sp._x000D_
vulva 1000X_x000D_
ernzalfiesvas_x000D_
eset_x000D_
1Opm_x000D_
Ã‚Â© Peter Mullin/2000",female,,,vulva,,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus4.jpg,"Cylindrolaimus sp._x000D_
vulva 1000X,_x000D_
Konza Prairie_x000D_
Big bluestem_x000D_
96 55"" 39No5_x000D_
10m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,vulva,,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus5.jpg,"Cylindrolaimus sp._x000D_
female amphid 1000X._x000D_
Konza Prairie 96W 35"" 39No5""_x000D_
Big bluestem_x000D_
Ã‚Â© Peter Mullin/2000",female,,,amphid,Anterior,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus6.jpg,"Cylindrolaimus 5 pi_x000D_
female head 1000!_x000D_
Konza Prairie Ã‚Â© Peter Mullin/2000_x000D_
Big bluestem_x000D_
96W 35"" 39No35""",female,,,head,Anterior,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus 5,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus7.jpg,"Cylindrolaimus sp._x000D_
juvenile head 400)_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96WW 35! 39No5""_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus8.jpg,"Cylindrolaimus sp._x000D_
jivenile tail 400X_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96WW 55Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,tail,,400X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/cylmus9.jpg,"Cylindrolaimus sp._x000D_
juvenile head 1000)_x000D_
Konza Prairie_x000D_
Caucasian bluestem",juvenile,,,head,Anterior,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Cylindrolaimus sp.,Cylindrolaimus,Cylindrolaimus,Chromadorea,Araeolaimida,Diplopeltidae,Cylindrolaimus
https://nematode.unl.edu/dacty1.jpg,"2Dactyluraxonchium sp._x000D_
juvenile head 400X_x000D_
Konza Prairie_x000D_
foe eee lense",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty2.jpg,"2Dactyluraxonchium sp._x000D_
juvenile tail 400X_x000D_
Konza Prairie_x000D_
Big bluestem /Bluegrass Ã‚Â© Peter Mullin/2000",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty3.jpg,"2Dactyluraxonchium sp_x000D_
juvenile 100X_x000D_
Konza Prairie_x000D_
Big bluestem /Bluegrass_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,tail,,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty4.jpg,"2Dactyluraxonchium sp._x000D_
juvenile anterior esophagus 4+00X_x000D_
Konza Prairie_x000D_
Tre plese is lvenes",juvenile,,,anterior esophagus,,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty5.jpg,"2Dactyluraxonchium sp._x000D_
pee head 400X B_x000D_
Konza Prairie_x000D_
Big bluestem Soin",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty6.jpg,"2Dactyluraxonchium sp._x000D_
juvenile tail 400X_x000D_
20m_x000D_
Konza Prairie_x000D_
ie rlaesen_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,tail,,400X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/dacty7.jpg,"100 jim_x000D_
2Dactyluraxonchium sp._x000D_
juvenile anterior 100X_x000D_
Konza Prairie_x000D_
Be bluesten",juvenile,,,anterior,,100X,"Konza Prairie, Kansas",Big bluestem,2Dactyluraxonchium sp.,Dactyluraxonchium,Dactyluraxonchium,Enoplea,Dorylaimida,Belondiridae,Dactyluraxonchium
https://nematode.unl.edu/desmohd.jpg,"Desmolaimus sp._x000D_
juvenile head 400,_x000D_
mee 9 Mie Prairie_x000D_
oe oe Leadplant_x000D_
20m_x000D_
Peter Mullin ce 1999",juvenile,,,head,Anterior,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Leadplant,Desmolaimus sp.,Desmolaimus,Desmolaimus,Chromadorea,Monhysterida,Linhomoeidae,Desmolaimus
https://nematode.unl.edu/diphob1.jpg,"phtherophora obesus_x000D_
juvenile male head 400X_x000D_
Homestead Nat'l Monument_x000D_
Ã‚Â© Peter Mullin2000 Big bluestem",male,,,head,Anterior,400X,Homestead National Monument of America - Nebraska,Big bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diphob2.jpg,"Diphtherophora obesus_x000D_
juvenile male tail 400X_x000D_
Homestead Nat'l Monument_x000D_
Big bluestem_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",male,,,tail,,400X,Homestead National Monument of America - Nebraska,Big bluestem,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diphob3.jpg,"Di ee obesus_x000D_
me 100X_x000D_
Homestead Nat'l Monument_x000D_
Leadplant_x000D_
Ã‚Â© Peter MullinÃ¢â‚¬â„¢2000",male,,,body,,100X,Homestead National Monument of America - Nebraska,Big bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diphob4.jpg,"Di Ã¢â‚¬â€ ao obesus_x000D_
eae head_x000D_
Homestead Nat'l Monument_x000D_
Leadplant_x000D_
20m",male,,,head,Anterior,400X,Homestead National Monument of America - Nebraska,Big bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diphob5.jpg,"Diphtherophora obesus Zp_x000D_
male tail 400X -_x000D_
Homestead Nat'l Monument_x000D_
Leadplant_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",male,,,tail,,400X,Homestead National Monument of America - Nebraska,Big bluestem,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla1.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
Diphtherophora lata_x000D_
eae head 400X_x000D_
ores lire_x000D_
cbhiceavieheees",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",Bluegrass,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla10.jpg,"Diphtherophora lata_x000D_
male head +00X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WW 35"" 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",Male,,,head,Anterior,400X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla11.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
9635"" s9Nos""_x000D_
Diphtherophora lata_x000D_
male tail 400X_x000D_
Konza Prairie_x000D_
Little bluestem",male,,,tail,,400X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla12.jpg,"Ã‚Â© Peter Mullin/2000 Diphtherophora lata_x000D_
spicule 1000X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
10 um_x000D_
96WW 35Ã‚Â° 39No5'",male,,,spicules,,1000X,"Konza Prairie, Kansas",Little bluestem,Ã‚Â© Peter,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla13.jpg,"Ã‚Â© Peter Mullin/2000 Di htherophora lata_x000D_
Teanictsd 1000X%_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WW 35"" 39No5""_x000D_
ma_x000D_
1Opm",male,,,amphid,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla15.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
10pm_x000D_
96W 35"" 39No5'_x000D_
Diphtherophora lata_x000D_
male head 1000X_x000D_
Konza Prairie_x000D_
Little bluestem",male,,,head,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla2.jpg,"20m_x000D_
Diphtherophora lata_x000D_
juvenile tail 400K_x000D_
ere trane_x000D_
(Be cheten Plteraes",juvenile,,,tail,,400X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla3.jpg,"Diphtherophora lata_x000D_
male 40X_x000D_
Ã¢â‚¬â€_x000D_
Konza Prairie 100 wm_x000D_
Big bluestem/_x000D_
Little bluestem_x000D_
96\N 35"" 39N05'_x000D_
Ã‚Â© Peter Mullin/2000.",male,,,body,,40X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla4.jpg,"Diphtherophora lata_x000D_
male esophagus +00X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WW 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,esophagus,Anterior,400X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla5.jpg,"20m_x000D_
96WW 35"" 39N05'_x000D_
Ã‚Â© Peter Mullin72000_x000D_
Diphtherophora lata_x000D_
male head 400X_x000D_
Konza Prairie_x000D_
Big bluestem/{_ittle bluestem",male,,,head,Anterior,400X,"Konza Prairie, Kansas",Little bluestem,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla6.jpg,"Dip! hthero phate lata_x000D_
aa tail 400)_x000D_
Konza Prairie_x000D_
Big bluestem/|_ittle bluestem_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,tail,,400X,"Konza Prairie, Kansas",Little bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla7.jpg,"Digtieeriaales_x000D_
male lips 400X_x000D_
Konza Prairie_x000D_
Big bluestem/Little bluestem_x000D_
96 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,lips,,400X,"Konza Prairie, Kansas",Little bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla8.jpg,"Diphthero hora lata_x000D_
male head 1000X_x000D_
Konza Prairie_x000D_
Big bluestem/(_ittle bluestem_x000D_
96WW 35"" 39N05' Ã‚Â© Peter MullinÃ¢â‚¬â„¢2000",male,,,head,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipla9.jpg,"Ã‚Â© Peter Mullin72000_x000D_
Dipiieter ce lata_x000D_
male tail +00)_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
20m",male,,,tail,,400X,"Konza Prairie, Kansas",Little bluestem,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diplacmp.jpg,"Diphtherophora lata_x000D_
ey_x000D_
Drawings-Thorne, 1974_x000D_
Photos- Peter Mullin, cc 2000 ,_x000D_
male tail",male,,,compare,,,,,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipladrw.jpg,"Diphtherophora latum_x000D_
Thorne, 1974",,,,compare,,,,,Diphtherophora latum,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diplat1.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
Lipa rope lata_x000D_
male 100X_x000D_
9 Mile Prairie_x000D_
Leadplant",male,,,body,,100X,"Nine Mile Prairie, Lancaster County, Nebraska",Leadplant,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diplat2.jpg,"Ã‚Â© Peter Mullin7z000_x000D_
Diphtherophora lata_x000D_
male head 400)_x000D_
9 Mile Prairie_x000D_
Leadplant",male,,,head,Anterior,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Leadplant,Diphtherophora lata,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/diplat3.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
Diphthero_x000D_
spicules_x000D_
hora lat._x000D_
Pex_x000D_
9 Mile Prairie_x000D_
Leadplant",male,,,spicules,,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Leadplant,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo1.jpg,"Diphtherophora obesus_x000D_
female 100X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin cc 1999_x000D_
100 im",female,,,body,,100X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo10.jpg,"20m_x000D_
Diphtherophora obesus_x000D_
female tail +00X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
PeterMullin ce 1999",female,,,tail,,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo11.jpg,"Diphtherophora obesus_x000D_
female head 1000X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin ce1999",female,,,head,Anterior,1000X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo2.jpg,"Diphtherophora obesus_x000D_
female head 400X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin ce 1999",female,,,head,Anterior,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo3.jpg,"Diphtherophora obesum_x000D_
spicules 1000X_x000D_
9 Mile Prairie_x000D_
Leadplant_x000D_
Peter Mullin ce 1999_x000D_
opm",male,,,spicules,,1000X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesum,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo4.jpg,"Diphtherophora obesus_x000D_
vulva 400X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin ce 1999",female,,,vulva,,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo5.jpg,"Diphtherophora obesus_x000D_
juvenile tail 200X_x000D_
9 Mile Prairie_x000D_
Galley forest, stream bank LA_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,tail,,200X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo6.jpg,"fe hs senaaragesies obesus_x000D_
emale ead = 400X_x000D_
9 Mile Prairie_x000D_
elas_x000D_
20m_x000D_
Was"" 4oNs2""_x000D_
Ã‚Â© Peter Mulin/2000",female,,,head,Anterior,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
https://nematode.unl.edu/dipo7.jpg,"Diphtherophora obesus_x000D_
female, basal esophagus) 400K_x000D_
9 Mile Prairie_x000D_
Brig besten_x000D_
20m_x000D_
gas: toNs2!_x000D_
Ã‚Â© Peter Mullin/2000",female,,,basal esophagus,,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Diphtherophora obesus,Diphtherophora,Diphtherophora,Enoplea,Triplonchida,Diphtherophoridae,Diphtherophora
